xd_id,sum(label)
155985981,0.0
396049454,0.0
429360013,0.0
1524315445,5.0
1524441581,0.0
449614983,0.0
160443538,0.0
1524356265,0.0
1524305924,0.0
160250865,0.0
156006434,0.0
156041504,0.0
1524508969,0.0
156178187,0.0
1524404275,0.0
1524372742,0.0
449622727,0.0
159698478,0.0
1524639669,0.0
160085508,0.0
156867003,0.0
429334803,0.0
429334891,0.0
429334914,0.0
429334957,0.0
1524540418,0.0
449623844,0.0
449621043,0.0
449620730,0.0
395961222,0.0
429334841,0.0
450428474,0.0
449628644,0.0
1524521157,0.0
1524397362,0.0
156388403,0.0
1524461671,0.0
396054762,0.0
449630952,0.0
1524534483,0.0
449636658,0.0
160416117,0.0
159898628,0.0
1524591810,0.0
1524349752,0.0
441550927,0.0
159997662,0.0
396102752,0.0
160333891,0.0
160859915,0.0
441550931,0.0
156611156,0.0
160944828,0.0
449614813,0.0
1524423506,0.0
156714622,0.0
449622708,0.0
160856921,0.0
160301290,0.0
1524495236,0.0
449631117,0.0
449633515,0.0
1524405113,0.0
449621099,0.0
396159676,0.0
1524597853,0.0
1524382534,0.0
396068371,0.0
450428439,0.0
449628530,0.0
1524336300,0.0
396068338,0.0
160123078,0.0
429334726,0.0
449625933,0.0
1524308507,3.0
441552723,0.0
441552626,0.0
396069050,0.0
1524603015,0.0
449630986,0.0
449630970,0.0
449630802,0.0
449617812,0.0
449630899,0.0
449630734,0.0
449629708,0.0
160995090,0.0
156549741,0.0
156462060,0.0
156373969,0.0
1524615243,7.0
1524581456,1.0
1524417281,0.0
1524430766,0.0
1524369739,0.0
1524431111,0.0
156386546,0.0
1524470198,0.0
449614878,0.0
449621928,0.0
449626523,0.0
159751741,0.0
396068616,0.0
1524511325,0.0
155857674,0.0
449622733,0.0
160402605,0.0
429334758,0.0
441418962,0.0
1524358176,0.0
1524585927,0.0
441419716,0.0
1524392276,0.0
441556663,0.0
1524429077,0.0
461631118,0.0
156334788,0.0
396068381,0.0
429334621,0.0
429334648,0.0
1524600569,0.0
1524369074,7.0
1524486355,2.0
1524339963,0.0
441419950,0.0
160120464,0.0
156181955,0.0
449630951,0.0
449630851,0.0
449630836,0.0
396050281,0.0
160094486,0.0
429360012,0.0
156650846,0.0
159934969,0.0
441550907,0.0
395959323,0.0
449626496,0.0
159952159,0.0
160738685,0.0
396069618,0.0
429356411,0.0
159894847,0.0
441549464,0.0
160528355,0.0
156219359,0.0
160980321,0.0
396115460,0.0
429334898,0.0
429334926,0.0
449631121,0.0
160145542,0.0
1524428599,0.0
1524351979,0.0
449628627,0.0
1524366450,0.0
160656076,0.0
160147186,0.0
1524397761,1.0
1524626156,0.0
160626186,0.0
1524431409,0.0
159999915,0.0
450430852,0.0
450430880,0.0
1524534931,0.0
1524519034,0.0
449629738,0.0
429359901,0.0
159692070,0.0
156197180,0.0
160877174,0.0
156209714,0.0
156286492,0.0
1524333905,0.0
160418454,0.0
1524407479,0.0
1524320299,0.0
1524550559,0.0
449626527,0.0
160569451,0.0
429359808,0.0
156566787,0.0
156383062,0.0
396050224,0.0
160376300,0.0
1524570986,0.0
441550751,0.0
156099212,0.0
449622700,0.0
160665722,0.0
429334788,0.0
429334814,0.0
160639677,0.0
429334884,0.0
160542248,0.0
449631086,0.0
1524585576,0.0
1524477374,0.0
450428437,0.0
160615032,0.0
429334651,0.0
1524373538,0.0
1524366423,3.0
160335061,0.0
441552615,0.0
429360015,0.0
449630971,0.0
160079838,0.0
396015228,0.0
156504150,0.0
396049055,0.0
441417085,0.0
450436659,0.0
396113362,0.0
160191814,0.0
1524477532,0.0
449626588,0.0
395959198,0.0
396068333,0.0
156481019,0.0
396005030,0.0
1524486198,0.0
1524424690,0.0
396157676,0.0
449622757,0.0
449622738,0.0
160086427,0.0
449631068,0.0
449631118,0.0
156507684,0.0
1524312697,0.0
396049287,0.0
1524370944,0.0
449620831,0.0
449620718,0.0
449621901,0.0
449622619,0.0
1524553685,0.0
156025182,0.0
441426947,0.0
449630917,0.0
449630904,0.0
449630995,0.0
449629851,0.0
449630890,0.0
449630716,0.0
449617751,0.0
449629717,0.0
396106925,0.0
156034734,0.0
429349578,0.0
1524313621,5.0
449614954,0.0
449614883,0.0
396024452,0.0
156177656,0.0
396006295,0.0
441550930,0.0
1524495423,0.0
160449438,0.0
1524411694,0.0
1524545267,0.0
160364863,0.0
441552661,0.0
160772432,0.0
429334887,0.0
429334913,0.0
449631035,0.0
449631008,0.0
1524290859,0.0
450415937,0.0
1524272613,0.0
449617534,0.0
449620936,0.0
395961041,0.0
1524404394,0.0
449622658,0.0
156200207,0.0
449628666,0.0
1524391771,0.0
160066862,0.0
396068455,0.0
156711570,0.0
1524495706,0.0
1524308556,2.0
1524439979,4.0
441552712,0.0
450430897,0.0
1524461437,0.0
449630963,0.0
449630809,0.0
160045118,0.0
159888905,0.0
159822194,0.0
156513193,0.0
449614934,0.0
449626443,0.0
160676060,0.0
449614798,0.0
160710336,0.0
156326265,0.0
156088795,0.0
429334764,0.0
429334782,0.0
429334811,0.0
156147777,0.0
1524373007,0.0
449631066,0.0
160255794,0.0
1524287381,0.0
449617685,0.0
449617598,0.0
449617483,0.0
1524524407,0.0
429335035,0.0
1524497573,0.0
441549517,0.0
160357441,0.0
450428456,0.0
449628661,0.0
449628539,0.0
1524473449,0.0
1524316166,0.0
449629862,0.0
1524362509,0.0
160699966,0.0
156979215,0.0
156912385,0.0
461625402,2.0
449626596,0.0
449614988,0.0
1524362069,0.0
396134713,0.0
1524315626,0.0
1524511716,0.0
450428941,0.0
155902031,0.0
441427082,0.0
159746175,0.0
1524468557,0.0
429334945,0.0
449623858,0.0
449617511,0.0
1524630025,0.0
449617576,0.0
1524529217,0.0
1524371614,0.0
155914977,0.0
1524628281,0.0
450433811,0.0
1524571722,0.0
449621938,0.0
396069383,0.0
1524431452,0.0
441419752,0.0
449628643,0.0
450430850,0.0
160417637,0.0
449630831,0.0
449617806,0.0
156054601,0.0
160635183,0.0
159979234,0.0
1524465473,0.0
449636468,0.0
156783092,0.0
396068299,0.0
441550898,0.0
160447882,0.0
449637510,0.0
429334835,0.0
449631065,0.0
449631003,0.0
1524358662,0.0
160436905,0.0
449629698,0.0
449617693,0.0
396049025,0.0
160069530,0.0
429334605,0.0
1524467062,0.0
1524359094,0.0
449626606,0.0
1524350953,0.0
1524329408,0.0
156696649,0.0
1524570005,0.0
429334576,0.0
429334747,0.0
1524379788,0.0
155839691,0.0
1524471026,0.0
1524400521,0.0
1524316143,0.0
160368719,0.0
449629721,0.0
449617780,0.0
156136015,0.0
160385871,0.0
1524585745,0.0
160281672,0.0
396102452,0.0
449614909,0.0
1524368212,0.0
155991779,0.0
1524545575,0.0
1524366515,0.0
1524304162,0.0
159684079,0.0
441550769,0.0
396118221,0.0
1524615521,0.0
1524346178,0.0
449621098,0.0
160759357,0.0
1524367578,0.0
1524392106,0.0
449628549,0.0
449628537,0.0
1524627824,0.0
1524591586,0.0
1524266074,0.0
1524481527,1.0
1524447314,0.0
429334671,0.0
1524389120,0.0
449617857,0.0
155947027,0.0
156021514,0.0
396100955,0.0
1524410791,1.0
449614994,0.0
1524393629,0.0
156041035,0.0
449626475,0.0
449626051,0.0
159894085,0.0
155925018,0.0
396079551,0.0
441550805,0.0
156003249,0.0
396098005,0.0
1524604764,0.0
449626616,0.0
160722472,0.0
160555294,0.0
156522875,0.0
429334886,0.0
449631062,0.0
156135007,0.0
449621672,0.0
1524395759,0.0
441420512,0.0
449617481,0.0
1524280551,0.0
441421121,0.0
449628673,0.0
396068376,0.0
449630938,3.0
1524292805,1.0
449630889,0.0
156188346,0.0
429359971,0.0
396049460,0.0
160813897,0.0
1524549796,0.0
449626529,0.0
396126814,0.0
156142830,0.0
159942606,0.0
156313776,0.0
156145749,0.0
156419279,0.0
156035432,0.0
396005398,0.0
429334813,0.0
429334863,0.0
429334928,0.0
1524393167,0.0
156774612,0.0
449617622,0.0
449617632,0.0
449620839,0.0
449620842,0.0
1524502816,0.0
429334583,0.0
1524360865,0.0
449622565,0.0
450428435,0.0
1524317547,0.0
449616676,0.0
429334039,0.0
1524351985,0.0
449622632,0.0
396069322,0.0
450415938,0.0
156345644,0.0
155880664,0.0
461636319,0.0
156488389,0.0
160466085,0.0
155983106,0.0
159811456,0.0
449617487,0.0
1524618435,0.0
1524415398,0.0
449626531,0.0
156542611,0.0
396094948,0.0
156431054,0.0
429359552,0.0
441550772,0.0
160447503,0.0
156653472,0.0
1524515364,0.0
449631010,0.0
1524277862,0.0
450415948,0.0
450415942,0.0
450437263,0.0
449617513,0.0
449617467,0.0
429354973,0.0
449620722,0.0
1524526843,0.0
1524527688,0.0
429334652,0.0
429334733,0.0
441549454,0.0
1524458001,0.0
449629860,0.0
1524390415,0.0
449629754,0.0
449630767,0.0
429359646,0.0
160696392,0.0
156067562,0.0
160614941,0.0
156333114,0.0
161102455,0.0
1524329249,0.0
1524466899,0.0
449621915,0.0
1524555880,0.0
441550936,0.0
441550812,0.0
441550842,0.0
441550895,0.0
1524506186,0.0
156035830,0.0
1524364271,0.0
156034996,0.0
160803709,0.0
160466710,0.0
450416013,0.0
1524372460,0.0
1524345029,0.0
396048736,0.0
449631115,0.0
449633534,0.0
450415941,0.0
449617588,0.0
1524526962,0.0
429334853,0.0
449628653,0.0
429334708,0.0
1524470172,0.0
1524393513,1.0
1524491646,1.0
1524331208,10.0
441552683,0.0
429360010,0.0
450430898,0.0
449617838,0.0
156201846,0.0
449629764,0.0
160396333,0.0
1524471866,2.0
449614882,0.0
1524285815,0.0
1524417959,0.0
449626485,0.0
156023901,0.0
395959435,0.0
396005901,0.0
461634992,0.0
160245910,0.0
156133917,0.0
1524401922,0.0
1524476916,0.0
1524492280,0.0
160160773,0.0
160407207,0.0
1524404047,0.0
429334861,0.0
429334912,0.0
449621638,0.0
156113970,0.0
1524540745,0.0
449623859,0.0
449623842,0.0
449621000,0.0
1524566811,0.0
441420538,0.0
1524428783,0.0
449583591,0.0
449620927,0.0
1524524107,0.0
1524265405,0.0
441421122,0.0
449628607,0.0
1524305520,0.0
156466561,0.0
450433847,0.0
1524566321,2.0
441552764,0.0
396069324,0.0
160618310,0.0
449629790,0.0
1524567961,0.0
156087802,0.0
160910402,0.0
156801289,0.0
1524344387,0.0
1524380158,0.0
1524395328,0.0
1524319921,0.0
1524356461,0.0
449626139,0.0
156081346,0.0
1524270315,0.0
160127651,0.0
160507274,0.0
156325797,0.0
156049981,0.0
1524512638,0.0
1524329140,0.0
1524546306,0.0
441550892,0.0
449614828,0.0
1524386265,0.0
1524462837,0.0
395968827,0.0
396157675,0.0
160434509,0.0
156136621,0.0
429334999,0.0
156001761,0.0
441416444,0.0
159709624,0.0
1524322123,0.0
1524420692,0.0
1524367481,0.0
159862497,0.0
159993250,0.0
396004505,0.0
1524582107,0.0
396068380,0.0
1524495894,0.0
1524277555,0.0
1524578596,0.0
1524348740,0.0
449622628,0.0
1524420253,0.0
429334989,0.0
449630976,0.0
449630814,0.0
449617818,0.0
1524448048,0.0
160718806,0.0
156183561,0.0
441415904,0.0
396049069,0.0
156139759,0.0
160403771,0.0
1524465821,0.0
449621911,0.0
396159671,0.0
441550831,0.0
156246203,0.0
396107211,0.0
1524417649,0.0
449574996,0.0
449574985,0.0
449626540,0.0
159895955,0.0
396069507,0.0
156169610,0.0
1524532302,0.0
1524333181,0.0
156835754,0.0
160122307,0.0
156255356,0.0
441552657,0.0
429334888,0.0
449621674,0.0
1524265931,0.0
449617661,0.0
449617593,0.0
1524333641,0.0
1524477016,0.0
160894498,0.0
1524413894,0.0
155884472,0.0
156132993,0.0
449630978,0.0
449630826,0.0
160621528,0.0
449630740,0.0
160744031,0.0
1524469115,0.0
449614897,0.0
449614876,0.0
449614920,0.0
441550896,0.0
160651818,0.0
1524586425,0.0
449574997,0.0
449574993,0.0
449626517,0.0
429359999,0.0
155879497,0.0
156244184,0.0
156689372,0.0
155832070,0.0
429334833,0.0
429334826,0.0
449617553,0.0
449620792,0.0
449620761,0.0
449620749,0.0
1524296456,0.0
449619636,0.0
429334586,0.0
429334851,0.0
461629983,0.0
1524317570,0.0
449628564,0.0
1524393558,0.0
160807315,0.0
429334669,0.0
1524473470,0.0
1524343809,0.0
449630844,0.0
449630746,0.0
449629722,0.0
1524612161,0.0
156727588,0.0
461635471,0.0
160007656,0.0
160463119,0.0
449626583,0.0
449636464,0.0
449636438,0.0
449614992,0.0
449626483,0.0
1524506252,0.0
1524462683,0.0
396004465,0.0
449617611,0.0
1524329177,0.0
449614826,0.0
1524502746,0.0
449628515,0.0
441549456,0.0
449639147,0.0
1524502392,0.0
441550762,0.0
449631037,0.0
1524588653,0.0
1524348638,0.0
1524441922,0.0
449620871,0.0
1524382510,0.0
449620737,0.0
1524512261,0.0
1524321713,0.0
1524356099,0.0
1524315479,0.0
449628631,0.0
160056866,0.0
396068332,0.0
1524410814,0.0
1524630565,2.0
1524379716,1.0
441552635,0.0
1524536424,0.0
450430879,0.0
449630907,0.0
449630872,0.0
1524423404,0.0
156624670,0.0
1524534204,0.0
1524265318,2.0
449621904,0.0
1524536543,1.0
449575007,0.0
160792984,0.0
156485215,0.0
449626633,0.0
441550792,0.0
429355682,0.0
441430264,0.0
156135753,0.0
156219936,0.0
1524468536,0.0
429334987,0.0
449633533,0.0
449621086,0.0
155800860,0.0
1524385804,0.0
449617640,0.0
450415932,0.0
449617554,0.0
1524524533,0.0
449620741,0.0
1524564067,0.0
429334641,0.0
1524281612,0.0
450428438,0.0
450428480,0.0
449628667,0.0
449628594,0.0
449628486,0.0
449628481,0.0
429334628,0.0
1524493240,0.0
429334657,0.0
1524397188,0.0
450433817,0.0
441552717,0.0
156291727,0.0
429335021,0.0
159884211,0.0
449617850,0.0
449629817,0.0
159847654,0.0
449630728,0.0
156641919,0.0
155918058,0.0
156513900,0.0
396049020,0.0
396050006,0.0
156318398,0.0
159876559,0.0
441416441,0.0
1524356996,0.0
1524455239,0.0
441550817,0.0
441550837,0.0
449614841,0.0
396102763,0.0
160064202,0.0
156554490,0.0
429359781,0.0
441550933,0.0
156625790,0.0
156120580,0.0
1524534221,0.0
449626575,0.0
156160257,0.0
396068807,0.0
160976210,0.0
160015736,0.0
429334844,0.0
1524430328,0.0
449633452,0.0
156255349,0.0
1524540287,0.0
1524380619,0.0
449617460,0.0
449620874,0.0
1524266855,0.0
1524544968,0.0
1524369095,0.0
1524596926,0.0
449628629,0.0
1524474368,0.0
1524265496,0.0
449623522,0.0
156228292,0.0
429334710,0.0
1524560903,1.0
441552761,0.0
441552664,0.0
441552667,0.0
441552695,0.0
441552697,0.0
160107197,0.0
441549453,0.0
449629876,0.0
449617821,0.0
449630874,0.0
156558276,0.0
1524535170,0.0
449621917,0.0
1524362756,0.0
160692461,0.0
449614952,0.0
449614940,0.0
441550840,0.0
160837498,0.0
160478873,0.0
160077617,0.0
429359801,0.0
441550827,0.0
159939527,0.0
159929939,0.0
449629714,0.0
1524347987,0.0
160699669,0.0
159831664,0.0
429334780,0.0
429334807,0.0
159814030,0.0
160470035,0.0
1524326639,0.0
449631014,0.0
449617547,0.0
1524646899,0.0
449620804,0.0
449620892,0.0
429334665,0.0
449622664,0.0
395959505,0.0
449628657,0.0
429334626,0.0
1524617586,0.0
1524581512,0.0
449629757,0.0
159882225,0.0
1524542811,0.0
449614999,0.0
441550801,0.0
396126496,0.0
441550871,0.0
159919697,0.0
159831051,0.0
156445361,0.0
1524318956,0.0
156085922,0.0
450428446,0.0
449622739,0.0
429334836,0.0
429334922,0.0
449631088,0.0
1524429536,0.0
1524468792,0.0
1524524388,0.0
449620734,0.0
1524331217,0.0
396102663,0.0
1524391447,0.0
160091519,0.0
429334720,0.0
155882536,0.0
449630975,0.0
449630795,0.0
449617797,0.0
156026851,0.0
160057076,0.0
1524371881,0.0
156528890,0.0
159882223,0.0
1524630158,0.0
1524458023,6.0
1524305012,2.0
1524632668,14.0
396160424,3.0
429359779,0.0
449636456,0.0
449636440,0.0
461633029,0.0
449626450,0.0
449626455,0.0
1524277390,0.0
160519467,0.0
160352121,0.0
1524508989,0.0
1524507352,0.0
1524424176,0.0
1524347888,0.0
1524431803,0.0
1524563687,0.0
156256438,0.0
1524286618,0.0
396157674,0.0
396096336,0.0
156038608,0.0
429334977,0.0
449621641,0.0
156064543,0.0
449621068,0.0
156302349,0.0
450415939,0.0
1524534243,0.0
449628622,0.0
1524641193,0.0
449628514,0.0
449628596,0.0
429334624,0.0
429334686,0.0
429334712,0.0
1524541648,2.0
441552771,0.0
1524470955,0.0
449622649,0.0
449622609,0.0
441419730,0.0
429360182,0.0
449630959,0.0
160057447,0.0
156789658,0.0
156511555,0.0
156107950,0.0
160960959,0.0
396113935,0.0
156125175,0.0
1524452144,0.0
441549394,0.0
449618875,0.0
449621897,0.0
449626465,0.0
160329636,0.0
156013217,0.0
441550850,0.0
429335008,0.0
396021002,0.0
1524274555,0.0
159975350,0.0
160123321,0.0
429334800,0.0
160485181,0.0
429334955,0.0
1524564990,0.0
1524417228,0.0
449621074,0.0
156218693,0.0
441552578,0.0
449617470,0.0
449620893,0.0
396023189,0.0
429334589,0.0
441416454,0.0
1524354644,0.0
1524566604,0.0
429334711,0.0
156241427,0.0
441430181,0.0
441552616,0.0
450430868,0.0
395999354,0.0
396049631,0.0
160494657,0.0
156979221,0.0
156030717,0.0
396162468,0.0
155935494,0.0
156082116,0.0
396005798,0.0
1524465897,0.0
1524378053,1.0
441549393,0.0
1524337756,0.0
449636474,0.0
441550806,0.0
1524462933,0.0
1524391793,0.0
156772702,0.0
441419558,0.0
449626573,0.0
449628500,0.0
160518624,0.0
156584976,0.0
160182668,0.0
160147352,0.0
429334802,0.0
429334808,0.0
429334952,0.0
429334961,0.0
156202208,0.0
160086473,0.0
156428658,0.0
160706324,0.0
449617699,0.0
160444884,0.0
1524380061,0.0
160407367,0.0
1524321731,0.0
1524497552,0.0
1524565702,0.0
449628632,0.0
449628479,0.0
429334620,0.0
429334723,0.0
429334749,0.0
450433804,0.0
156832084,0.0
449630859,0.0
156641927,0.0
395963603,0.0
156775216,0.0
429351681,0.0
159955698,0.0
1524536738,0.0
160418449,0.0
160449178,0.0
156092446,0.0
1524415465,0.0
1524582747,0.0
160837794,0.0
156660186,0.0
396126061,0.0
156361231,0.0
155991599,0.0
429334798,0.0
160496622,0.0
429334973,0.0
429334978,0.0
441418961,0.0
449633520,0.0
449633453,0.0
1524623393,0.0
1524361894,0.0
159986436,0.0
160332083,0.0
156186434,0.0
1524626133,0.0
429334681,0.0
1524496845,2.0
1524508207,0.0
441549504,0.0
449630914,0.0
155812744,0.0
156768390,0.0
1524619558,0.0
1524490899,0.0
441550910,0.0
441550877,0.0
1524596259,0.0
160017908,0.0
1524499397,0.0
396094880,0.0
1524271801,0.0
1524333122,0.0
156064546,0.0
159698497,0.0
396106747,0.0
1524290764,0.0
1524417181,0.0
449621106,0.0
449620991,0.0
160263824,0.0
449620844,0.0
449628628,0.0
449628670,0.0
429334695,0.0
1524290593,0.0
450433818,0.0
1524407744,0.0
1524553613,0.0
429334959,0.0
441419729,0.0
1524304963,0.0
1524568124,0.0
1524461415,0.0
449630977,0.0
449630932,0.0
1524482588,0.0
1524457675,0.0
156081773,0.0
156235433,0.0
160661251,0.0
160371369,0.0
156215826,0.0
449626597,0.0
441550870,0.0
429353594,0.0
449626487,0.0
1524339295,0.0
395959388,0.0
396022833,0.0
441550847,0.0
159951052,0.0
156156521,0.0
1524544200,0.0
1524438928,0.0
449622756,0.0
160554340,0.0
160421517,0.0
1524454415,0.0
449633512,0.0
449621538,0.0
1524383343,0.0
1524546187,0.0
1524587780,0.0
429335037,0.0
429334595,0.0
449628577,0.0
1524615980,0.0
449622627,0.0
1524372689,0.0
1524468458,0.0
450430876,0.0
396113345,0.0
1524473239,0.0
449617839,0.0
160271266,0.0
1524510599,0.0
160456847,0.0
450436680,0.0
429360002,0.0
1524552999,5.0
449636480,0.0
441550918,0.0
1524362096,0.0
441550841,0.0
1524332837,0.0
396005371,0.0
441550764,0.0
449632090,0.0
160520669,0.0
1524373609,0.0
1524361915,0.0
156370957,0.0
1524524457,0.0
1524477685,0.0
429334585,0.0
429334661,0.0
1524474267,0.0
449628495,0.0
449628470,0.0
429334612,0.0
1524493257,0.0
449625932,0.0
160615109,0.0
429334806,0.0
1524568704,0.0
1524395125,0.0
441419948,0.0
1524372669,0.0
1524312220,0.0
1524276888,0.0
449629868,0.0
449629847,0.0
1524630233,0.0
156342596,0.0
156126182,0.0
449636466,0.0
449614856,0.0
1524560059,0.0
156329564,0.0
156205474,0.0
441550830,0.0
441426205,0.0
396126460,0.0
159977689,0.0
450428462,0.0
1524431826,0.0
441418946,0.0
449617635,0.0
156428657,0.0
1524585739,0.0
441420511,0.0
449617510,0.0
160332004,0.0
449620771,0.0
1524508486,0.0
429334629,0.0
1524277311,0.0
429334727,0.0
1524405894,0.0
441552776,0.0
156689404,0.0
395961798,0.0
449630930,0.0
449629891,0.0
449629773,0.0
159697888,0.0
156163613,0.0
160463073,0.0
449621923,0.0
449626595,0.0
449636467,0.0
1524567874,0.0
449614990,0.0
1524452518,0.0
160081130,0.0
156545109,0.0
1524425965,0.0
449626449,0.0
161127881,0.0
160333865,0.0
159990625,0.0
449617613,0.0
1524546216,0.0
1524457215,0.0
441550799,0.0
1524372994,0.0
429334827,0.0
160628929,0.0
449617523,0.0
1524585530,0.0
1524587754,0.0
429334866,0.0
1524455359,0.0
449622559,0.0
449628626,0.0
156092086,0.0
1524568834,0.0
1524554178,0.0
449622633,0.0
1524534716,0.0
449629829,0.0
160415207,0.0
449630738,0.0
449617737,0.0
156026814,0.0
160026059,0.0
441415905,0.0
156536794,0.0
1524329229,0.0
449626580,0.0
159696774,0.0
441549395,0.0
449636478,0.0
156195903,0.0
1524362705,0.0
155990737,0.0
1524391396,0.0
449626477,0.0
156201653,0.0
441550861,0.0
1524512934,0.0
1524424770,0.0
1524587529,0.0
156342601,0.0
160327855,0.0
441418941,0.0
160723513,0.0
160397959,0.0
449617518,0.0
1524548176,0.0
449628546,0.0
429334038,0.0
156696761,0.0
396068496,0.0
429334709,0.0
1524393583,3.0
1524547969,0.0
441419733,0.0
156369229,0.0
449630852,0.0
449617814,0.0
449630724,0.0
1524362457,0.0
396050126,0.0
156295472,0.0
160770523,0.0
396126701,0.0
156059754,0.0
156195897,0.0
449614877,0.0
449614907,0.0
160156867,0.0
160587476,0.0
160587502,0.0
160329053,0.0
156267702,0.0
429359793,0.0
159775904,0.0
160522353,0.0
1524428342,0.0
396106824,0.0
441552660,0.0
396068792,0.0
449631082,0.0
449631101,0.0
1524407766,0.0
449617617,0.0
396098073,0.0
1524272729,0.0
449620768,0.0
1524586008,0.0
449628509,0.0
156062463,0.0
429334736,0.0
1524348644,0.0
1524382021,0.0
441552671,0.0
1524369047,0.0
396069073,0.0
441549377,0.0
156244998,0.0
1524276738,0.0
1524556530,0.0
1524316683,0.0
450430902,0.0
449629814,0.0
449630880,0.0
449617735,0.0
1524516357,0.0
449614929,0.0
160661256,0.0
159894084,0.0
429359866,0.0
450431093,0.0
449617762,0.0
156124793,0.0
160652342,0.0
156341858,0.0
1524419565,0.0
1524566957,0.0
449617527,0.0
1524512642,0.0
449620910,0.0
449620819,0.0
156656774,0.0
396049428,0.0
396098419,0.0
1524358723,0.0
449622681,0.0
449622560,0.0
450428471,0.0
429334689,0.0
1524336211,0.0
429334728,0.0
429334751,0.0
1524469986,0.0
441552719,0.0
441552694,0.0
441419743,0.0
1524595576,0.0
449630966,0.0
449630722,0.0
449630721,0.0
1524433561,0.0
396050287,0.0
155937893,0.0
160418455,0.0
155902322,0.0
160653414,0.0
441550904,0.0
449614844,0.0
1524368215,0.0
1524570757,0.0
1524376342,0.0
449626438,0.0
160537710,0.0
159966865,0.0
1524613810,0.0
1524535239,0.0
429359553,0.0
449622724,0.0
160220838,0.0
160245916,0.0
429334762,0.0
429334878,0.0
449631064,0.0
449621045,0.0
449620776,0.0
429335038,0.0
1524397384,0.0
1524395352,0.0
160898629,0.0
1524391423,0.0
449628585,0.0
1524326501,0.0
1524329296,0.0
441552755,0.0
396096901,0.0
441552584,0.0
1524276782,0.0
449628584,0.0
395961715,0.0
396162306,0.0
1524363122,0.0
160126549,0.0
449629849,0.0
449617816,0.0
449629725,0.0
1524534506,0.0
1524534524,0.0
449617792,0.0
1524313665,0.0
160624265,0.0
156571246,0.0
1524394491,0.0
449636450,0.0
449614906,0.0
1524596132,0.0
1524417760,0.0
396129801,0.0
160150540,0.0
396069570,0.0
160001197,0.0
159746165,0.0
1524532663,0.0
1524584524,0.0
429335006,0.0
156120633,0.0
1524423160,0.0
441430824,0.0
1524467544,0.0
156136624,0.0
449622723,0.0
1524589780,0.0
1524578035,0.0
155823855,0.0
429334874,0.0
1524608228,0.0
449633526,0.0
1524505944,0.0
449617520,0.0
1524477415,0.0
449622669,0.0
449628600,0.0
449628544,0.0
449628484,0.0
396068323,0.0
156880575,0.0
1524493310,0.0
1524535907,0.0
441419943,0.0
449629811,0.0
449630891,0.0
449630799,0.0
449636659,0.0
396160448,0.0
156770805,0.0
1524420829,0.0
396049232,0.0
441550802,0.0
160139096,0.0
449626456,0.0
155987038,0.0
160121337,0.0
1524471443,0.0
1524554322,0.0
429334795,0.0
1524397043,0.0
396069408,0.0
156088830,0.0
441419737,0.0
1524538904,0.0
1524298993,0.0
429335011,0.0
1524338345,0.0
1524356001,0.0
1524631614,0.0
450433846,0.0
441552762,0.0
1524473308,0.0
449629842,0.0
449617849,0.0
449630804,0.0
1524362854,0.0
160057079,0.0
156041027,0.0
160426050,0.0
156035899,0.0
159934968,0.0
1524494546,2.0
1524264999,1.0
1524450762,3.0
160539585,0.0
449614993,0.0
449614927,0.0
1524439267,0.0
449626316,0.0
396068615,0.0
160738502,0.0
396094941,0.0
159978818,0.0
1524402609,0.0
1524388271,0.0
441549478,0.0
155870277,0.0
160122336,0.0
449622705,0.0
441427093,0.0
1524495464,0.0
160678116,0.0
160676338,0.0
449621637,0.0
160471755,0.0
1524407430,0.0
441431844,0.0
450415943,0.0
1524534109,0.0
396050120,0.0
449620891,0.0
1524312270,0.0
1524528063,0.0
441552716,0.0
441552612,0.0
441549490,0.0
1524400706,0.0
449617861,0.0
449629832,0.0
449629750,0.0
449630737,0.0
396049788,0.0
156392467,0.0
160606100,0.0
429360014,0.0
156251487,0.0
396162319,0.0
1524423918,0.0
1524596326,0.0
160719163,0.0
1524353027,0.0
1524546329,0.0
449626577,0.0
1524372437,0.0
160444072,0.0
156293617,0.0
449631031,0.0
449631013,0.0
1524309108,0.0
1524373994,0.0
449617543,0.0
1524634587,0.0
429334591,0.0
449622668,0.0
1524455405,0.0
160676055,0.0
1524481504,0.0
441417441,0.0
1524316190,0.0
449630992,0.0
449629784,0.0
449617789,0.0
449629768,0.0
156063980,0.0
159705142,0.0
156755372,0.0
1524388310,0.0
1524469306,0.0
1524470418,0.0
441550902,0.0
1524391319,0.0
156028226,0.0
1524429633,0.0
160345677,0.0
155711459,0.0
160727649,0.0
1524582962,0.0
1524543276,0.0
1524266143,0.0
156701548,0.0
429334787,0.0
441552641,0.0
429334936,0.0
1524429466,0.0
449631029,0.0
1524309155,0.0
449621069,0.0
449617645,0.0
449617540,0.0
449620869,0.0
449620826,0.0
159671996,0.0
1524453454,0.0
429334593,0.0
449626602,0.0
450428482,0.0
159919842,0.0
429334690,0.0
429334730,0.0
1524407697,0.0
441419744,0.0
441419723,0.0
429360037,0.0
1524400454,0.0
449617820,0.0
449617800,0.0
449629732,0.0
156130988,0.0
449629796,0.0
156271238,0.0
1524448148,0.0
396069577,0.0
395993452,0.0
449614950,0.0
396079538,0.0
1524528043,0.0
429351267,0.0
